Date,SkewAvg_1_10,SkewAvg_1_3,SkewAvg_4_7,SkewAvg_8_10,SkewBKM
2000-12-06,-0.7715734263585998,-0.8334494168561271,-0.6615873313121451,-0.8563455625896788,-0.9619371678
2000-12-13,-1.4366009423206552,-1.1025331054967749,-1.2986991316827443,-1.954537859995084,-1.3191637084
2000-12-20,-1.2402407227120968,-0.9835063396120262,-1.4313622069591423,-1.24214646014944,-1.1872832458
2000-12-27,-0.8313696901616878,-1.2337884471543088,-0.5907902653341236,-0.7497234996058193,-1.1521191125
2001-01-03,-1.0085028983974589,-1.0221718810331182,-0.927000018707425,-1.1035044220151782,-1.172294324
2001-01-10,-1.0703822069133664,-0.9420697646802731,-1.0449068902464096,-1.2326617380357354,-1.0783036322
2001-01-17,-0.9370267749526856,-0.9542220956826868,-0.8323606270179436,-1.0593863181356744,-1.04627551975
2001-01-24,-1.0596328619915898,-1.0349360553771756,-0.9453963008154174,-1.2366450835075675,-1.2131727845999998
2001-01-31,-0.9418893368792676,-1.075393778406123,-0.7819295441019916,-1.0216646190554477,-1.2258971264
2001-02-07,-0.8333729619901025,-1.0933783983371683,-0.6611658674843074,-0.8029769849840971,-1.1870466002
2001-02-14,-0.8076838166941238,-1.1416005352836789,-0.6348702335432851,-0.7041852089723541,-1.2586137088
2001-02-21,-0.8836196471912693,-1.308938799885706,-0.6339659560770843,-0.7911720826490793,-1.3699698415
2001-02-28,-0.8641006423283472,-1.2322775340356056,-0.5714291012289963,-0.8861524720868903,-1.2976444884
2001-03-07,-0.9132068789342824,-1.16131982535417,-0.800495957292507,-0.8153751613700957,-1.207854651
2001-03-14,-1.2218258624223626,-1.1575163014382928,-1.3664939388772237,-1.093244654799951,-1.1823958674
2001-03-21,-1.1364256697223047,-0.9837997691145606,-1.1739205173053606,-1.2390584402193077,-1.2448551082
2001-03-28,-1.0440537002199874,-0.892823953822689,-1.0030370891683575,-1.2499722613527928,-1.0328783866
2001-04-04,-1.1301217364532232,-0.866560381352981,-1.099979069753649,-1.4338733138195638,-1.0543369712
2001-04-11,-1.040511842105459,-0.8125190116575954,-1.1263738686590523,-1.154021970481866,-1.0109027442
2001-04-18,-1.2401792736419543,-1.1303880119278968,-1.276862732747254,-1.3010592565489458,-1.1932202325
2001-04-25,-1.1643546035003127,-1.1547698714115633,-1.1082182958108515,-1.2487877458416765,-1.3055088538
2001-05-02,-1.093673335179976,-1.0826961247117295,-1.1046520106338822,-1.0900123117096816,-1.2235428494
2001-05-09,-1.1749790769203154,-1.2101747658454796,-1.2459146969362238,-1.0452025613072728,-1.1984497764
2001-05-16,-0.8446358995129499,-1.1633439413872702,-0.8968516984005157,-0.4563067924552082,-1.1153769742
2001-05-23,-1.0376804946360996,-1.4792529418460665,-0.9100558374278648,-0.7662742570371125,-1.2747008251999998
2001-05-30,-0.8820306209222614,-1.1815764997434386,-0.9200345798390284,-0.5318127968787278,-1.205733002
2001-06-06,-0.6150528951985256,-1.051150348428873,-0.5638495601221996,-0.2472265554032792,-0.9873167372
2001-06-13,-0.7641494907108185,-1.1313890221137577,-0.6969080795900575,-0.4865651741355612,-1.1354723652
2001-06-20,-0.9218635213277928,-1.2661878553421164,-0.7867363110880483,-0.7577088009664614,-1.185193789
2001-06-27,-1.0055505831303158,-0.9091262309809418,-0.9356952082722948,-1.1951154350903843,-1.1677993942
2001-07-04,-0.7587372909001511,-1.142147077470057,-0.551486255824399,-0.6516622177645809,-1.13459219125
2001-07-11,-1.291726636687459,-0.997019036671543,-1.2443509818380896,-1.6496017765025333,-1.2336430688
2001-07-18,-0.8818674298724749,-1.0983488728492026,-0.9576938390989852,-0.5642841079270671,-1.2009953522
2001-07-25,-1.046366648620738,-1.2983931608150203,-1.021461855776286,-0.8275465268857252,-1.3566256686
2001-08-01,-0.9949871148706716,-1.3066244862981518,-0.7323069331395716,-1.0335899857513242,-1.3074955676
2001-08-08,-0.9135940131388044,-1.313031107035702,-0.7048555214159616,-0.7924749082056974,-1.2602291004
2001-08-15,-0.9875382956677502,-1.3661707942804313,-0.6539275021165636,-1.053720188456651,-1.3230852644000002
2001-08-22,-1.0999747582351762,-1.3077642820795732,-0.7833502421775445,-1.3143512558009554,-1.463523726
2001-08-29,-0.9764128206554716,-1.1449436313592996,-0.7955762440609646,-1.048997445410987,-1.3626179618000005
2001-09-05,-1.1858380783981075,-1.1259559157132006,-1.1166824348378126,-1.3379277658300737,-1.203801064
2001-09-12,-1.2362618952609137,-1.200578193212445,-1.137500663023495,-1.4036272402926064,-1.3009850716666669
2001-09-19,-1.2897650452573557,-0.9188208913560016,-1.5444109267328887,-1.3211813571913325,-1.2080847519999998
2001-09-26,-1.2707862150229503,-1.3485851082843778,-1.222239647317091,-1.2577160787026682,-1.3796718120000002
2001-10-03,-1.2512922796727022,-1.4772026026811074,-1.3156761119500815,-0.939536846961124,-1.5069272896
2001-10-10,-1.2950116101379243,-1.7419680452831536,-1.3777206890644953,-0.7377764030906004,-1.828247276
2001-10-17,-1.2121840570882785,-1.800174164351628,-1.2186657359666049,-0.615551711320493,-1.8969331746
2001-10-24,-1.356210220095718,-1.814284828735172,-1.273545449930399,-1.0083553050100231,-1.9043102548
2001-10-31,-1.563349524624495,-1.77572842031949,-1.5684907420304044,-1.344115672388288,-1.796896882
2001-11-07,-1.2623446803774043,-1.6988982011793936,-1.256725796237326,-0.8332830050955199,-1.6273211452000005
2001-11-14,-0.9611951295579784,-1.7240174560409307,-0.8000003032965262,-0.4132992380902959,-1.5749674079999998
2001-11-21,-0.9877202701572968,-1.640586793803256,-0.6854903819122543,-0.7378269308380616,-1.7007742792000002
2001-11-28,-1.0532861786427876,-1.5879543283173323,-0.8552369011245802,-0.7826837323258525,-1.51777194925
2001-12-05,-0.7534948169484255,-1.4094796484263443,-0.5997448724183675,-0.3025099115105839,-1.5191889842
2001-12-12,-0.7960242284189023,-1.371405767981059,-0.7486105950740115,-0.2838608666499334,-1.4787531903999998
2001-12-19,-0.7840145395026136,-1.347578608699587,-0.7675609075106223,-0.242388646294962,-1.4923952578000002
2001-12-26,-0.7519117328654058,-1.6030570064837564,-0.520056127267494,-0.2099072667109374,-1.6208460145
2002-01-02,-1.1330409515735311,-1.5862870664422424,-1.047198321153201,-0.7942516772652604,-1.6335463762499998
2002-01-09,-1.0597875025906878,-1.4682772789161012,-1.150731546804797,-0.530039000646462,-1.4452593414
2002-01-16,-1.030449520656632,-1.473215844611374,-1.076369958186319,-0.5264559466623077,-1.537497988
2002-01-23,-1.35073429734545,-1.4549372376202852,-1.2972907717901203,-1.3177893911443874,-1.594432988
2002-01-30,-1.2217300825463362,-1.471902593885052,-1.1463690047685284,-1.0720390082446964,-1.5887292486
2002-02-06,-1.386346662783992,-1.5092916637979847,-1.274504847371541,-1.412524082319934,-1.7391421004
2002-02-13,-1.480898132861775,-1.5169328492579848,-1.3944853349740949,-1.5600804803158046,-1.6896622906
2002-02-20,-1.0709308551920511,-1.3913643296980238,-0.8830117566806786,-1.0010561787012415,-1.7600719355
2002-02-27,-1.2657562135380669,-1.4461617530575863,-1.1609249398526902,-1.22512570559905,-1.5658289552000002
2002-03-06,-1.0756746080025954,-1.3246546378541906,-1.0697021847077608,-0.8346578092107799,-1.4128032662000003
2002-03-13,-0.9051092043900748,-1.169507791613707,-0.7515959144286549,-0.8453950037816688,-1.2563308398
2002-03-20,-0.9760256200518984,-1.1400247407555786,-0.8592166625804081,-0.9677717759768716,-1.2362540692
2002-03-27,-0.9091052220630298,-1.150818895870488,-0.7653787714132027,-0.8590268157886746,-1.1686307414
2002-04-03,-0.83007884819898,-1.0838465297094086,-0.687655072166889,-0.7662095347313393,-1.0765600455
2002-04-10,-0.9293585347998872,-1.1423978549874214,-0.8366201318204034,-0.8399704185849979,-1.1496183488000002
2002-04-17,-0.9538530468690952,-1.1521759586021378,-0.7691805925560035,-1.0017600742201749,-1.1353653038
2002-04-24,-0.9715809516484516,-1.2932643060175917,-0.7836568459820492,-0.9004630715011815,-1.247394668
2002-05-01,-1.0631968438545285,-1.3039186159097973,-0.7934520786309796,-1.1821347587639914,-1.1709291804
2002-05-08,-1.1543704752496784,-1.1336728692749602,-1.0098370808187895,-1.3677792737989158,-1.0853929566
2002-05-15,-0.7241515869262203,-0.944196735610262,-0.6029233486107006,-0.6657440893295385,-0.8637842514
2002-05-22,-0.7929986340511286,-1.173200817514639,-0.4312493157341582,-0.8951288750102453,-1.0561408689999998
2002-05-29,-0.8739137214923326,-0.9702566762588344,-0.529811162415609,-1.2363741788281293,-1.14514025725
2002-06-05,-0.936022165801649,-1.1341553447249562,-0.754666118418255,-0.9796970500562004,-1.1895902578000002
2002-06-12,-0.9442052656951916,-1.2660389141203183,-0.6739312757519945,-0.9827369371943278,-1.2179270368
2002-06-19,-0.9537067043145664,-1.1671125312446513,-0.8719165096748313,-0.8493544702374614,-1.2168664026000002
2002-06-26,-0.977149321644937,-1.229928488958691,-0.783757545613293,-0.9822258557067088,-1.0990520794
2002-07-03,-1.0571348180669806,-0.9385668686467508,-0.9062339464298697,-1.3769039296700254,-1.0900078308
2002-07-10,-1.0976333529799818,-1.0088839215426848,-1.1080839624322818,-1.172448638480879,-1.03269176175
2002-07-17,-1.0522391983489296,-1.3548324118869854,-0.7012731425229852,-1.2176007259121326,-1.1584370366
2002-07-24,-1.4309681935574328,-0.8641150872094085,-1.6471302319510748,-1.7096052487139353,-1.0355012532
2002-07-31,-1.2481328072661912,-1.2015086153340289,-1.136101580101022,-1.444131968751913,-1.1922475662
2002-08-07,-1.2684589547610847,-1.073134849216394,-1.443317353886203,-1.2306385281389505,-1.0408559552
2002-08-14,-1.2165395511695176,-1.6949314242425468,-0.8137835301170288,-1.2751557061664738,-1.4457666750000002
2002-08-21,-1.1152276183418075,-1.4084408095322796,-0.8335076677815734,-1.1976410278983152,-1.4318827786
2002-08-28,-1.2436248173463402,-1.4279144182426682,-1.1081600119470871,-1.23995495698235,-1.5178930148000005
2002-09-04,-1.4496158262291532,-1.3932949235704295,-1.3421318545630072,-1.6492486911094049,-1.441340115
2002-09-11,-1.4813399416683026,-1.5039193887473776,-1.4445809025896783,-1.50777254669406,-1.4311481374
2002-09-18,-1.4894583457920545,-1.5898844585680156,-1.2925396623861178,-1.6515904775573411,-1.4754307838
2002-09-25,-1.3682423600330935,-1.357423163558264,-1.314549061090038,-1.4506526217653308,-1.1654957568000002
2002-10-02,-1.0440785902673484,-1.04255484059985,-1.089922734591512,-0.9844768141692954,-0.8926034798
2002-10-09,-0.9234857084890346,-0.6768820501221287,-1.1130146600752344,-0.9173840980743406,-0.6494109342
2002-10-16,-1.035172518961298,-1.163647861414217,-0.9093792023997505,-1.0744215985904426,-0.9120879364
2002-10-23,-1.2572502552813198,-1.168008079388216,-1.3605985208074134,-1.2086947438062985,-1.080166455
2002-10-30,-1.3367281127131592,-1.2536285967836174,-1.4832231699535936,-1.2245008856554551,-1.092844372
2002-11-06,-1.2924471056078546,-1.2474265253344266,-1.4003026897757809,-1.1936602403240486,-1.1458079022
2002-11-13,-1.1319351678919685,-1.2778021744404129,-1.0265415184387483,-1.1265930272811506,-1.0844668146
2002-11-20,-1.1171651745439175,-1.2170252988758956,-1.2205032467428594,-0.8795209539466835,-1.0893212687999998
2002-11-27,-1.1376627389481464,-1.4326201803862284,-1.2188979615964697,-0.7343916673123002,-1.1970097834
2002-12-04,-0.800946771832522,-1.114472176880254,-0.7511709957466282,-0.5537890682326486,-1.004304856
2002-12-11,-1.1842853791448458,-1.1348482826258897,-1.2464421743547622,-1.1508467487172458,-0.990144342
2002-12-18,-1.162121276573587,-1.1840950880722887,-1.1583267665764956,-1.1452068117376748,-1.0630014584
2002-12-25,-1.059846587030727,-1.18492499081797,-1.0388851438990965,-0.9627167740856584,-1.02964420975
2003-01-01,-1.306629504645531,-1.2811982584150354,-1.3462006656840917,-1.2792992028246122,-1.1027440555
2003-01-08,-1.0239436502226202,-1.1294989711563344,-1.1242759600463923,-0.7846119161905435,-1.0082947966
2003-01-15,-1.148456478550837,-1.2173875121974604,-1.1860917599759415,-1.02934506967074,-1.052061541
2003-01-22,-0.8851463978608923,-1.2034281534285114,-0.8049156339655372,-0.6738389941537464,-1.03936284925
2003-01-29,-1.3051814895961318,-1.1447367290833954,-1.199976368896407,-1.605899744375168,-1.015115854
2003-02-05,-1.0198288220203544,-0.9537056426241446,-0.9903773813416018,-1.125220588988234,-0.8250984312
2003-02-12,-1.0199796489521968,-1.0266435347811107,-1.102139624431187,-0.903769129151297,-0.8231056636
2003-02-19,-0.917945348302932,-1.226425567095173,-0.8296943488793644,-0.7271331287421146,-0.8816772955
2003-02-26,-1.0342505000527802,-1.166155623726055,-1.0326241729540369,-0.9045138125111633,-0.8703997640000001
2003-03-05,-0.978955600544132,-1.0505003642046542,-0.9578435953667588,-0.935560177120108,-0.8023401792
2003-03-12,-0.8537651643907329,-0.8583061069120571,-0.7729496208602302,-0.9569782799100792,-0.6587700224
2003-03-19,-0.8446279443869156,-0.9772125307620456,-0.6838145849320536,-0.9264611706182676,-0.7042320776
2003-03-26,-1.08807969556939,-0.9540384966312032,-1.0624305193737569,-1.2563197961017551,-0.8343845418000001
2003-04-02,-1.0298641156836417,-0.9672389549238096,-0.9747191163072348,-1.1660159422786829,-0.7835880524000001
2003-04-09,-0.9041581487833988,-0.8713273736591234,-0.8750962619708369,-0.9757381063244226,-0.655907541
2003-04-16,-0.6810788468038819,-0.879456975952541,-0.6700309967325356,-0.4974311844170172,-0.627646957
2003-04-23,-0.9939204553311388,-0.9596956052362556,-1.0262975921559652,-0.9849757896595868,-0.764596072
2003-04-30,-1.000941554790093,-0.9352973950425671,-0.997781423773749,-1.0707992225594112,-0.7319132201999999
2003-05-07,-0.9937825347992526,-0.9896748840610318,-0.9862360043392912,-1.0079522261507543,-0.7847507457999999
2003-05-14,-1.0042659757759846,-1.1789558549214647,-0.9743000025874348,-0.8695307275485714,-0.8819951078000001
2003-05-21,-0.8437136483446934,-1.0747359375580718,-0.7369730372528597,-0.7550121739204272,-0.8682390480000001
2003-05-28,-1.1924216327880142,-1.2257546707710525,-1.1844830984514716,-1.1696733072536991,-1.034352763
2003-06-04,-0.9333999535737943,-1.149612996407933,-0.9498571076282112,-0.6952440386671004,-1.0001875018
2003-06-11,-0.7632005908730715,-0.9213228070395706,-0.7383428065587205,-0.6382220871257068,-0.8702062982
2003-06-18,-0.8851714399896121,-0.9907938559334368,-0.9137343664431188,-0.7414651221077786,-0.8745619273999999
2003-06-25,-1.0737739479636956,-1.0292234193156744,-1.076091591453001,-1.1152342852926436,-0.9040274204
2003-07-02,-0.8578144291350842,-0.9491719467044442,-0.8268199696618737,-0.8077828575300045,-0.8028293844000001
2003-07-09,-0.9292159179597188,-0.8796528950032269,-0.965159554228273,-0.9308540925581388,-0.75784468
2003-07-16,-0.5763972589476697,-0.8392569690143438,-0.495979045174589,-0.4207618339117698,-0.653382906
2003-07-23,-0.8814371967460122,-0.8764590182042781,-0.8344941581567126,-0.9490060934068127,-0.7717954692
2003-07-30,-0.8003524642907429,-0.7674682081124936,-0.7702994870683773,-0.8733073567654795,-0.6685829072
2003-08-06,-0.9761514099210707,-0.8656125831365943,-0.8614872923433534,-1.2395757268091705,-0.8262472622000001
2003-08-13,-0.6224114141264706,-1.1571481735257747,-0.4106358433438161,-0.3700420824373726,-0.866374396
2003-08-20,-0.8513247663969356,-1.0217607345465525,-0.7600355223216569,-0.8026077903476903,-1.018964604
2003-08-27,-1.0791096080787077,-1.1406244519066877,-1.0413565222431942,-1.0679322120314123,-1.0662985338
2003-09-03,-1.0483635419659092,-1.1922153885593243,-1.1449129270179157,-0.7757791819698187,-1.06985038975
2003-09-10,-0.7451680526188073,-1.10347026456951,-0.8169168307309056,-0.2912008031853063,-0.9244451644
2003-09-17,-0.9767589919009488,-1.0982868174658305,-1.0611231377531802,-0.7427456385330917,-0.9143116882
2003-09-24,-1.0281324698880507,-1.1696085725492575,-1.1194230449794964,-0.7649356004382494,-1.0132989036
2003-10-01,-1.0957457700053312,-1.1164277127090405,-0.9829551424160105,-1.22545133075405,-1.080083249
2003-10-08,-0.9328328251781638,-1.2236101760662008,-0.8869512946651981,-0.7032308483074147,-1.0926826702
2003-10-15,-0.8833142741479534,-1.0469508429974603,-0.8550149234297162,-0.7574101729227628,-0.9958942522
2003-10-22,-0.98370781279419,-1.110081942959742,-0.9518773829786756,-0.8997742557159907,-1.1230094789999998
2003-10-29,-1.1016692305858449,-1.1211938292872383,-1.0891416478931528,-1.098848075474707,-1.20770183
2003-11-05,-0.973494671487518,-1.2203865685462842,-0.9303129347353268,-0.7841784234316731,-1.0503433448
2003-11-12,-1.1026472211163094,-1.1370612557709103,-1.0965610473236873,-1.0763480848518714,-1.1907138488000002
2003-11-19,-1.1057268333736172,-1.1632691860592834,-1.066964243283271,-1.0998679341417454,-1.4169248574000002
2003-11-26,-1.1514290143628725,-1.3934597202787151,-1.1468816324636035,-0.9154614843127206,-1.6727373925999998
2003-12-03,-0.9300066108719648,-1.3619215634712067,-0.835035493718803,-0.6247198144769385,-1.49178248525
2003-12-10,-0.8535351076315802,-1.1625540219312822,-0.6861110066030682,-0.7677483280365609,-1.292817874
2003-12-17,-0.983446119595554,-1.3026161180095666,-1.0096637764311025,-0.6293192454008104,-1.4429135504
2003-12-24,-0.9594171857247472,-1.4354604493955934,-0.9533383757805372,-0.4914790019795143,-1.7045452156
2003-12-31,-0.8623346622186868,-1.4547539647177887,-0.8336472082247504,-0.3081652983781667,-1.66983495
2004-01-07,-0.895526778395651,-1.527829702695195,-0.7499429745636634,-0.4573355925387569,-1.53671353975
2004-01-14,-0.6983194248161977,-1.3910348640524712,-0.5483593800701482,-0.2055507119079897,-1.4325227518
2004-01-21,-0.6434600533297832,-1.358922677608792,-0.5380764882721529,-0.0685088491276147,-1.3393864945000002
2004-01-28,-0.6961723052745377,-0.9208811902462825,-0.6870138982961391,-0.4836746296073246,-0.9589930928
2004-02-04,-1.0077115080715628,-1.1333669969164677,-1.0397887638311003,-0.8392863448806089,-1.162759651
2004-02-11,-1.0636637727204556,-1.288153792589373,-1.1272628951603083,-0.7543749229317342,-1.226898966
2004-02-18,-0.8866118755610666,-1.3147546019183345,-0.951734400191993,-0.3716391163625627,-1.23227875375
2004-02-25,-0.903823323691156,-1.141733793679642,-0.9341857416783172,-0.6254296297197882,-1.142546752
2004-03-03,-0.8554442025932516,-1.0942362051931704,-0.8566558179579665,-0.6150367128403794,-1.0131444784
2004-03-10,-1.0907170501233912,-1.2841902848503364,-1.1138299505405007,-0.866426614840301,-1.1533657060000002
2004-03-17,-0.9650365978228032,-1.2357039856048242,-0.8477179440373377,-0.8507940817547365,-1.1944303428
2004-03-24,-0.9722372897312436,-1.314162476215854,-0.9658865456768564,-0.6387797619858158,-1.3896913666
2004-03-31,-1.2075526817991644,-1.4275053171696293,-1.277680313224126,-0.8940965378620843,-1.3708775706
2004-04-07,-1.11549675126729,-1.373150795440891,-1.0830695290749883,-0.9010790033500916,-1.3676788446
2004-04-14,-0.957411614475308,-1.2801239508969486,-0.7817861699924976,-0.8688665373640811,-1.3474641505
2004-04-21,-1.4275012718743174,-1.389711509657356,-1.3985993216233747,-1.5038269677592018,-1.4064144764000002
2004-04-28,-1.086464238664873,-1.301990123226151,-1.0827892406196091,-0.875838351497281,-1.115937594
2004-05-05,-1.123784022032884,-1.1335381501313533,-1.053406535897209,-1.207866542115316,-1.0027727902
2004-05-12,-1.1747477289930903,-1.2266378086023737,-0.9989598805166248,-1.3572414473524272,-1.1190676272
2004-05-19,-1.1524740924055843,-1.3848897966913811,-0.9266273844488768,-1.2211873320620643,-1.241652068
2004-05-26,-1.089974465008961,-1.2354779218048848,-1.0421288829256523,-1.008265117657447,-1.2331815324000002
2004-06-02,-1.1912165073279282,-1.386166931080177,-1.2685634662212353,-0.8931368050512692,-1.44604155275
2004-06-09,-1.340065201103009,-1.419362458761022,-1.396410203278362,-1.185641273877858,-1.4812455962000002
2004-06-16,-1.179339456725924,-1.3665897740991837,-1.1696999845113392,-1.004941768972111,-1.431250966
2004-06-23,-1.1462806028207182,-1.414511866294895,-1.2190395073705314,-0.7810374666134573,-1.45578981
2004-06-30,-1.0414867594998964,-1.2894732720394744,-1.0626167361383785,-0.7653269447756756,-1.3358658006
2004-07-07,-1.198237482057611,-1.3172802011050773,-1.1484572642747717,-1.1455683867205968,-1.3013386225
2004-07-14,-0.9505010543105898,-1.3669487995689904,-0.6439773455855111,-0.9427515873522944,-1.3061504044
2004-07-21,-1.1532212316871404,-1.2254708279615054,-1.0802375633340444,-1.178283193216903,-1.342932307
2004-07-28,-1.3534306052316032,-1.383864490878017,-1.3954913975273695,-1.266915663190834,-1.4372672234
2004-08-04,-1.381921066619383,-1.4438499204922977,-1.4369643431707548,-1.2466011773446397,-1.4306329777999998
2004-08-11,-1.3369697662080238,-1.4295218593358825,-1.250063611203191,-1.3602925464199422,-1.4895267776
2004-08-18,-1.0653266332953246,-1.37464042298702,-0.8513322663452388,-1.0413386662037438,-1.3981764474
2004-08-25,-1.219521674657495,-1.3351279925653388,-1.1730566081594316,-1.1658687787470694,-1.4052949278
2004-09-01,-1.1512698992547017,-1.2585153414334165,-1.1704916493098,-1.018395457002522,-1.2709347921999998
2004-09-08,-1.060515683927199,-1.3289762792679147,-1.1204937106281363,-0.7120843863185667,-1.23267804025
2004-09-15,-1.1734161920675947,-1.2509115927204637,-1.2231390871259855,-1.0296235980035378,-1.3085616046
2004-09-22,-1.3188924424056652,-1.4227720272783289,-1.4260449655964662,-1.0721428266119333,-1.4628575553999998
2004-09-29,-1.1101649769940665,-1.1882208495567617,-1.118080073318763,-1.0215556426651091,-1.2099743746
2004-10-06,-1.1478348023220346,-1.2114181530470396,-1.1539560122563828,-1.0760898383512325,-1.133806366
2004-10-13,-1.042270899292124,-1.061109224310624,-1.002363787281736,-1.076642056954141,-1.1803821898
2004-10-20,-1.1818769852949345,-1.2941493236105697,-1.133845796292006,-1.1336462323165373,-1.2089357254
2004-10-27,-1.0703920089993946,-1.084275876259142,-1.0666315324800428,-1.061522110432116,-1.1263517378
2004-11-03,-1.0447426307259504,-1.1252855631532384,-1.0440774377534334,-0.9650866222620188,-1.1690374632
2004-11-10,-0.8673387911034307,-1.0389264393371855,-0.8783549162621067,-0.6810629759914418,-0.9981752184
2004-11-17,-0.5592711001217384,-0.8092337666459756,-0.5038195011252475,-0.3832438989261555,-0.762824272
2004-11-24,-0.440893052596835,-0.6855474305555916,-0.2996830940015585,-0.3845186194317801,-0.6708528337999999
2004-12-01,-0.8519029161193221,-0.7067560602391323,-0.8167633169494994,-1.043902570892609,-0.71729964525
2004-12-08,-0.7094006911224898,-0.712435587380036,-0.7425944217205087,-0.6621074874009186,-0.691601274
2004-12-15,-0.7049465460670254,-0.7413584801959018,-0.7181334675234792,-0.6509520499962104,-0.8132837947999999
2004-12-22,-0.4135300705544965,-0.7822835248584348,-0.271836317425748,-0.2337016204222228,-0.8038352214
2004-12-29,-0.5747521571338532,-0.9993956132835976,-0.4515017555898736,-0.314442569709415,-0.8068101165
2005-01-05,-0.7784722577677666,-0.9990383040457804,-0.7103003005380096,-0.6488021544627622,-1.0548828196
2005-01-12,-0.8765405611434861,-0.8553811701056908,-0.8133007913564232,-0.982019645230699,-0.969039513
2005-01-19,-1.0343610186974308,-0.96348466949263,-1.036717342912885,-1.1020956022816255,-1.1213547085
2005-01-26,-0.7946034572880469,-0.9393050476338284,-0.6230390531340284,-0.8786544058142901,-1.298426262
2005-02-02,-0.9973665235672288,-1.0312935705594084,-1.0206949670537844,-0.9323348852596413,-1.357727084
2005-02-09,-1.26680366108284,-1.189015574571415,-1.3980758456188205,-1.1695621682129576,-1.3298948128
2005-02-16,-1.0787908037323906,-1.2103509345545898,-1.175495357140372,-0.818291268366216,-1.3920024320000002
2005-02-23,-0.8786995971709772,-1.0884940718711071,-0.8748487655005388,-0.6740395646980986,-1.35081255125
2005-03-02,-1.0517963682263418,-1.1510564160601096,-1.0733264255811157,-0.923829577252876,-1.222768642
2005-03-09,-0.8685251881606908,-1.1452251175045736,-0.9095774831390658,-0.5370888655123076,-1.1909391558000002
2005-03-16,-0.7081169712013691,-0.913345179888992,-0.5438727265035758,-0.7218810887774703,-1.1199963548
2005-03-23,-0.9560985813319216,-0.9891197854014684,-0.9065686292399366,-0.9891173133850212,-1.2529741694000005
2005-03-30,-0.6441128053445475,-0.8550960905109828,-0.5100437236155969,-0.6118882958167133,-1.07348080675
2005-04-06,-0.5924311042717603,-0.969407071591924,-0.4479442410963402,-0.4081042878521564,-1.0177875986
2005-04-13,-0.7941171061961219,-0.9277534523909772,-0.6206300806279426,-0.8917967940921729,-1.1071957462
2005-04-20,-1.2120838787653647,-1.2192171121329871,-1.1607306108063322,-1.273421669343119,-1.4879185576
2005-04-27,-1.0848667745440626,-1.3504213077591791,-1.105550583345522,-0.7917338295936668,-1.4859380156
2005-05-04,-1.22376123029309,-1.3586745055378682,-1.2270125296185104,-1.084512889281085,-1.5140816118
2005-05-11,-1.4072733769303345,-1.330340631460978,-1.4914528075105058,-1.3719668816261292,-1.5175685292
2005-05-18,-1.245158950673231,-1.4219030173404466,-1.2361677973349343,-1.080403088457078,-1.6652196084
2005-05-25,-1.1997470676623323,-1.5745517059829557,-1.040001801087175,-1.0379361181085862,-2.0609948208000004
2005-06-01,-1.1009599423217014,-1.3599878305744484,-1.0026172351609817,-0.97305566361658,-1.7420069535
2005-06-08,-0.8503620701048172,-1.0707831597433055,-0.7910756187630009,-0.7089895822554179,-1.324275403
2005-06-15,-0.9196893862279965,-1.111433243161286,-0.8767478961546683,-0.7852008493924779,-1.4112727042
2005-06-22,-0.7518482242703189,-1.0863430131499656,-0.7994048029322702,-0.353944663841404,-1.3570176326
2005-06-29,-0.8316082057888255,-0.9840538605437492,-0.7445516755634072,-0.7952379246677937,-1.1656369462
2005-07-06,-0.8336221370090646,-0.993742299121598,-0.7552637498683311,-0.7779798244175096,-1.1223371665
2005-07-13,-1.094265251548367,-1.2324683116586077,-1.150567657572119,-0.88099231673979,-1.502072414
2005-07-20,-0.8811397712081159,-1.1375963333565309,-0.958637754232711,-0.5213525650269075,-1.4018616036
2005-07-27,-0.8017110390364752,-1.064906152969361,-0.8186797497833613,-0.5158909774410747,-1.3392269978
2005-08-03,-1.0358922676264737,-1.2594410349983671,-1.0286795678068987,-0.821960433347346,-1.4660422218
2005-08-10,-0.8894498514553133,-1.097364956549013,-0.913453492894816,-0.6495298911089435,-1.4133078663999998
2005-08-17,-1.0488101034090795,-1.2681079309353946,-1.109782895244566,-0.7482152201021159,-1.5998504584
2005-08-24,-0.9753794835770468,-1.4144905270446204,-0.8917174081131292,-0.6478178740613642,-2.029316927
2005-08-31,-1.0845236624203616,-1.325813214884786,-1.0906980336042724,-0.8350016150440561,-1.7801459348000002
2005-09-07,-1.2857485044649135,-1.4759029925348497,-1.2821953459462387,-1.1003315610865436,-1.694950824
2005-09-14,-1.1804621921353171,-1.3844875569857429,-1.2585293347796085,-0.8723473037591709,-1.6846596349999998
2005-09-21,-1.1893452970416902,-1.5008486741158826,-1.1900895626784616,-0.8768495657851357,-1.8425154364
2005-09-28,-1.1261248382108744,-1.428760037186954,-1.1438057036144709,-0.7999151520299994,-1.5679186004
2005-10-05,-1.2779642872198331,-1.2989042193702658,-1.2811560104272035,-1.2527687241262393,-1.3649914418
2005-10-12,-1.123873577668186,-1.1736242555801482,-0.991491323915236,-1.250632571426824,-1.2694218996
2005-10-19,-1.3346403942884977,-1.3954425493663103,-1.2809940482126985,-1.3453667006450825,-1.5691210488
2005-10-26,-1.2462274308863186,-1.36419801038434,-1.2343423279752168,-1.1441036552697663,-1.7001741838000002
