Date,spy_close,spy_1d_returns,VIX_slope,yc_3m,yc_10y,yc_slopes_3m_10y,5Ewm,15Ewm,MACD,trend
05/08/2014,1920.209961,-0.016874502,-0.003673183,-0.01,-0.02,0.000764167,-8.345786669960262,-5.026341063638483,18.492814105547495,386
06/08/2014,1920.23999,0.00970107,0.001481313,0.0,0.0,0.000763392,-5.55384811330714,-4.394294805683558,19.652367413171078,387
07/08/2014,1909.569946,-0.00557222,-0.000370154,0.0,-0.06,0.000745512,-7.259246742204596,-5.17876345497325,21.732850700402423,388
08/08/2014,1931.589966,0.017088023,0.002063754,0.0,0.01,0.000749622,2.500508838530095,-1.7789155231016593,17.45342633877067,389
11/08/2014,1936.920044,-0.008771978,0.00385845,0.01,0.0,0.000747134,3.4436985590200493,-0.8902913327137867,13.119436447036833,390
12/08/2014,1933.75,-0.004396067,0.000220534,-0.01,0.02,0.000755111,1.2391177060135306,-1.1752604161245017,10.7050583248988,391
13/08/2014,1946.719971,0.008343802,0.003389405,0.01,-0.03,0.000742429,5.149402137342349,0.5928935108911446,6.148549698447596,392
14/08/2014,1955.180054,-0.002361346,0.001141472,0.0,-0.03,0.00073429,6.252962424894804,1.5762921970297157,1.4718794705825076,393
15/08/2014,1955.060059,-0.004407214,-0.002193126,-0.01,-0.06,0.000718154,4.128643283263273,1.3642562974007433,-1.2925075152800218,394
18/08/2014,1971.73999,0.008593072,0.00183162,0.0,0.05,0.000732891,8.312405855508814,3.278715635225808,-6.326197735563028,395
19/08/2014,1981.599976,-0.00353102,0.000325636,0.0,0.01,0.000734453,8.828265903672673,4.101374430822489,-11.053089208413212,396
20/08/2014,1986.51001,-0.002522839,-7.92e-05,0.01,0.03,0.000742542,7.522188602448523,4.202456876969791,-14.372820933891944,397
21/08/2014,1992.369995,0.000472076,0.000611,-0.02,-0.02,0.000740497,6.968120734965623,4.409647892348403,-16.931293776509165,398
22/08/2014,1988.400024,-0.004942476,0.000663401,0.01,-0.01,0.000738735,3.322090156643526,3.3621955308051383,-16.891188402347552,399
25/08/2014,1997.920044,0.006780366,-0.000298853,0.01,-0.01,0.000734918,5.388066771095737,4.131923589454345,-18.147331583988944,400
26/08/2014,2000.02002,-0.003736698,-0.0009888,-0.01,0.0,0.000734314,4.292036514063739,3.8779301407726052,-18.561437957280077,401
27/08/2014,2000.119995,-0.001001081,0.000305932,0.01,-0.02,0.000725993,2.894682676042521,3.405685748175756,-18.050434885146842,402
28/08/2014,1996.73999,-0.001739901,-0.000669953,-0.01,-0.03,0.000719768,0.8031201173616864,2.557474404653931,-16.296080597854598,403
29/08/2014,2003.369995,0.005010316,-0.000583389,0.0,0.01,0.000725821,2.7454150782414217,3.0665407290721305,-15.974954947023889,404
02/09/2014,2002.280029,-0.003864481,-0.000177734,0.0,0.07,0.000745222,1.46695471882731,2.5469773879381137,-14.894932277913085,405
03/09/2014,2000.719971,-0.000235075,0.000200277,0.0,-0.01,0.000742835,0.45795047921842524,2.0335979644460167,-13.319284792685494,406
04/09/2014,1997.650024,-0.00075528,-0.000649638,0.0,0.04,0.000754721,-0.7180153471879294,1.39565484389027,-11.205614601607294,407
05/09/2014,2007.709961,0.006570307,0.000769221,0.0,0.01,0.000757289,2.87463543520812,2.4786901134039,-11.601559923411514,408
08/09/2014,2001.540039,-0.008109,-0.000970082,-0.01,0.02,0.000764451,-0.1402170431945251,1.397613599228407,-10.063729280988582,409
09/09/2014,1988.439941,-0.003471895,-0.002147878,0.0,0.02,0.00077106,-4.460177362129798,-0.41460035067507306,-6.018152269533857,410
10/09/2014,1995.689941,0.010191083,0.001074727,0.0,0.04,0.000782754,-0.5567849080864562,0.5434746931593963,-4.917892668288005,411
11/09/2014,1997.449951,-0.002764168,0.000702861,0.0,0.0,0.000782754,0.2154800612759118,0.6955416065143254,-4.437831123049591,412
12/09/2014,1985.540039,-0.006844464,-0.00132941,0.0,0.08,0.000808771,-3.826317292482827,-0.8801400943000317,-1.491653924866796,413
15/09/2014,1984.130005,0.005252407,-0.001499165,0.0,-0.02,0.000800179,-3.020889528321959,-0.9463768325126694,0.5828587709424937,414
16/09/2014,1998.97998,0.008194527,0.004296222,0.0,0.0,0.000800522,2.93606531445198,1.0281671465515956,-1.3250393969578909,415
17/09/2014,2001.569946,-0.006188732,-0.000212466,0.0,0.02,0.000806777,2.820698876301549,1.223392003232675,-2.9223462700267646,416
18/09/2014,2011.359985,0.003595536,0.001626135,0.0,0.01,0.000814111,5.143812250867541,2.294222877828588,-5.771935643065717,417
19/09/2014,2010.400024,-0.00536845,0.00021309,0.0,-0.04,0.000802678,3.1092211672448684,1.8874498931002108,-6.993706917210375,418
22/09/2014,1994.290039,-0.007536053,-0.004832731,-0.01,-0.02,0.000796896,-3.297180888503135,-0.3622294685376346,-4.058755497244874,419
23/09/2014,1982.77002,0.002236822,-0.003146885,0.0,-0.03,0.000787206,-6.038126925669076,-1.7569531599701804,0.22241826845402102,420
24/09/2014,1998.300049,0.013608992,0.004101111,0.01,0.03,0.00079599,1.151258382887363,0.40391961002592325,-0.5249205044074188,421
25/09/2014,1965.98999,-0.024001264,-0.005853409,-0.01,-0.05,0.000781414,-10.002514078075137,-3.6853277162272207,5.792265857440498,422
26/09/2014,1982.849976,0.024744598,0.002211423,0.0,0.02,0.000787771,-1.0483473853832947,-1.1171635016989967,5.723449741124796,423
29/09/2014,1977.800049,-0.011122627,-0.002404429,0.01,-0.04,0.000772682,-2.3822072569223565,-1.6087589389865116,6.496898059060641,424
30/09/2014,1972.290039,-0.000239127,-8.77e-05,0.0,0.02,0.000778494,-3.4248081712814837,-2.0964153216132217,7.825290908728903,425
01/10/2014,1946.160034,-0.010462632,-0.000611249,0.0,-0.1,0.000748204,-10.993207114187499,-5.100614031411396,13.717883991505005,426
02/10/2014,1946.170044,0.013253701,0.001261039,-0.01,0.02,0.000756867,-7.325468076125162,-4.4617860274850045,16.581566040145162,427
03/10/2014,1967.900024,0.011160369,0.003097807,0.0,0.01,0.000758832,2.359681282583324,-1.1878152740493988,13.03406948351244,428
06/10/2014,1964.819946,-0.012730669,-0.001560008,0.01,-0.02,0.000749091,0.5464281883887452,-1.424348114793247,11.063293180330447,429
07/10/2014,1935.099976,-0.013560893,-0.004056705,0.0,-0.07,0.000727857,-9.542371207740644,-4.961300850444104,15.644363537626987,430
08/10/2014,1968.890015,0.032587703,0.004735962,-0.01,-0.01,0.00072292,4.901765528172973,-0.11738336913867897,10.625214640315335,431
09/10/2014,1928.209961,-0.038123065,-0.008100027,0.0,-0.01,0.000721117,-10.29217431455163,-5.187717197996335,15.72967175687063,432
10/10/2014,1906.130005,0.009210403,-0.00639168,0.0,-0.03,0.000712162,-14.221434876367539,-7.299247048246798,22.65185958499137,433
13/10/2014,1874.73999,-0.005016918,-0.009589222,0.0,0.0,0.000712162,-19.944294917578418,-10.310593042215942,32.28556146035385,434
14/10/2014,1877.699951,0.018046795,0.004936562,0.01,-0.1,0.000679465,-12.309542945052272,-8.651773786938747,35.94333061846737,435
15/10/2014,1862.48999,-0.00967918,-0.009723924,0.0,-0.06,0.00065674,-13.276348963368264,-9.471547188571549,39.748132393264086,436
16/10/2014,1862.76001,0.008245293,0.004320706,0.01,0.02,0.000661998,-8.760892642245608,-8.253851290000057,40.25517374550964,437
17/10/2014,1886.76001,0.012739129,0.005710716,-0.01,0.05,0.000678598,2.1594049051695947,-4.2221198787501635,33.87364896158988,438
20/10/2014,1904.01001,-0.00374145,0.011045912,0.0,-0.02,0.000671254,7.189603270113366,-1.538104893906393,25.14594079757012,439
21/10/2014,1941.280029,0.01043183,0.006438306,0.0,0.03,0.000681398,17.21640851340885,3.3129105928319404,11.24244287699321,440
22/10/2014,1927.109985,-0.026873817,-0.005319939,0.0,0.02,0.000685679,6.754257675605913,1.1275412687280095,5.615726470115305,441
23/10/2014,1950.819946,0.019602707,0.003388247,-0.01,0.04,0.000702652,12.406158783737283,3.950343735136812,-2.8400885784851653,442
24/10/2014,1964.579956,-0.005249927,0.000498688,0.0,0.0,0.000703941,12.857442522491283,5.17655201824482,-10.520979082731628,443
27/10/2014,1961.630005,-0.008555018,-0.000363086,0.01,-0.02,0.000696276,7.588311348327579,4.160739140964324,-13.948551290094883,444
28/10/2014,1985.050049,0.013440641,0.003167294,0.0,0.03,0.000706581,12.865555565551631,6.568152248343722,-20.245954607302792,445
29/10/2014,1982.300049,-0.013324428,-0.002201565,0.01,0.04,0.000717178,7.660370377034724,5.403383217300643,-22.502941767036873,446
30/10/2014,1994.650024,0.007615479,0.003176022,-0.02,-0.02,0.000714127,9.223571918023026,6.271707190138159,-25.45480649492174,447
31/10/2014,2018.050049,0.00550127,0.000182124,0.0,0.03,0.000724633,13.949056278681837,8.412746916370907,-30.99111585723267,448
03/11/2014,2017.810059,-0.011850316,-0.000917675,0.01,0.01,0.000722024,9.219374185787956,7.331154801824596,-32.87933524119603,449
04/11/2014,2012.099976,-0.00271092,0.000389197,0.01,-0.01,0.000720524,4.242888457192066,5.701000076596529,-31.42122362179157,450
05/11/2014,2023.569946,0.008530339,0.001678003,0.0,0.01,0.000721591,6.651915638128003,6.422121317021947,-31.651017942897624,451
06/11/2014,2031.209961,-0.001924984,0.000833817,0.0,0.03,0.00073236,6.981282092085394,6.5743580273942825,-32.057942007588736,452
07/11/2014,2031.920044,-0.003425927,0.001041292,0.0,-0.07,0.000708638,4.890882394723576,5.841323648969819,-31.107500753342492,453
10/11/2014,2038.26001,0.002770599,0.001185037,-0.01,0.06,0.000726115,5.3739102631489,5.903653942848678,-30.577757073642715,454
11/11/2014,2039.680054,-0.002423491,-0.000965288,0.0,0.0,0.000726115,4.055954842099254,5.3432026999926165,-29.290509215749353,455
12/11/2014,2038.25,-0.001397811,-0.000361525,0.0,-0.01,0.000722116,2.2272852280661937,4.496545612493492,-27.021248831322055,456
13/11/2014,2039.329956,0.001230962,-0.000711854,0.0,-0.02,0.000716203,1.8448421520442935,4.069471910931725,-24.796619072434623,457
14/11/2014,2039.819946,-0.000289575,0.000925687,0.0,-0.03,0.000706483,1.3932247680295404,3.6220366720654056,-22.567807168398758,458
17/11/2014,2041.319946,0.000495089,-0.00114918,0.01,0.02,0.000712637,1.4288165120196936,3.356782088057116,-20.639841592361336,459
18/11/2014,2051.800049,0.004398625,0.001234263,-0.01,-0.02,0.000709384,4.445912008013011,4.247197202050074,-20.838556398324272,460
19/11/2014,2048.719971,-0.006635143,-0.001074053,-0.01,0.04,0.000722549,1.9372486720087636,3.3312878017939056,-19.44451726853913,461
20/11/2014,2052.75,0.003468255,0.001307005,0.01,-0.02,0.000715971,2.6348421146724377,3.41863045156947,-18.660728931642097,462
21/11/2014,2063.5,0.003269781,0.001700993,-0.01,-0.03,0.000708397,5.339894743114883,4.335051645123258,-19.665572029633722,463
24/11/2014,2069.409912,-0.002372854,0.001579059,0.01,-0.01,0.000702897,5.529900495409947,4.531909189482803,-20.663563335560866,464
25/11/2014,2067.030029,-0.004014053,-0.000913388,0.0,-0.03,0.000692713,2.8933059969399437,3.6679351657974166,-19.888934166703393,465
26/11/2014,2072.830078,0.003956012,0.000727387,0.0,-0.03,0.00068258,3.862220331293429,3.934449395072761,-19.81670510292406,466
28/11/2014,2067.560059,-0.005348409,-0.003440939,0.0,-0.06,0.000664207,0.8181405541954518,2.783890845688802,-17.85095481143071,467
01/12/2014,2053.439941,-0.004286936,-0.001883015,0.01,0.04,0.000674733,-4.1612789638697905,0.6708897399776106,-13.01878610758331,468
02/12/2014,2066.550049,0.013213824,0.003633658,0.0,0.06,0.000692915,1.595850024086758,2.2257920224806185,-12.38884410918945,469
03/12/2014,2074.330078,-0.002619718,0.000125652,-0.02,0.01,0.000697892,3.657243016058146,2.9200716446703154,-13.12601548057728,470
04/12/2014,2071.919922,-0.004926639,0.000614914,0.01,-0.04,0.000685411,1.634776677371974,2.2537931890865366,-12.506998968862717,471
05/12/2014,2075.370117,0.002827112,0.001341912,0.0,0.06,0.000700342,2.239916118248402,2.403343415450763,-12.343571671660357,472
08/12/2014,2060.310059,-0.008921781,-0.004814498,0.01,-0.05,0.000681969,-3.5267419211681954,0.22041823851941444,-8.596411511972747,473
09/12/2014,2059.820068,0.007018741,-0.001580934,0.01,-0.04,0.000660726,-2.514491614112103,0.13161708370444103,-5.950302814156203,474
10/12/2014,2026.140015,-0.016113144,-0.008464772,-0.01,-0.04,0.000652173,-12.903012076074447,-4.0948416767582785,2.8578675851599655,475
11/12/2014,2035.329956,0.020886657,-0.003762285,0.0,0.01,0.000659135,-5.538694384049904,-2.434243842163596,5.962318127046274,476
12/12/2014,2002.329956,-0.020749276,-0.001567209,-0.01,-0.09,0.000632662,-14.692462922699633,-6.25496336189326,14.399817687852646,477
15/12/2014,1989.630005,0.009871,0.000926956,0.02,0.02,0.000633781,-14.028292281800077,-7.060586816656723,21.367523152996,478
16/12/2014,1972.73999,-0.002146436,-0.010107713,-0.01,-0.05,0.000619407,-14.982199854533292,-8.289265339574513,28.06045766795478,479
17/12/2014,2012.890015,0.028841439,0.011771875,0.0,0.07,0.000641205,3.395208430311186,-2.234354047127681,22.430895190515912,480
18/12/2014,2061.22998,0.003662788,0.004804041,0.01,0.08,0.0006626,18.376793953540755,4.087435833763266,8.141537070738423,481
19/12/2014,2070.649902,-0.019445155,0.000379462,0.0,-0.05,0.000648238,15.39116996902726,4.753996604542863,-2.4956362937459744,482
22/12/2014,2078.540039,-0.000759585,0.003073365,0.01,0.0,0.000638326,12.89082564601813,5.146014153974875,-10.240447785789229,483
23/12/2014,2082.169922,-0.002064102,0.001434865,-0.02,0.09,0.000673802,9.803844764011956,4.956497759728109,-15.087794790073076,484
24/12/2014,2081.879883,-0.001885659,0.000826761,-0.02,0.01,0.000681125,6.439216842674796,4.30068066476224,-17.226330967985632,485
26/12/2014,2088.77002,0.003448872,0.000450828,0.0,-0.02,0.000678145,6.589523561783153,4.624362706666943,-19.191491823101842,486
29/12/2014,2090.570068,-0.002447801,-0.000658883,0.02,-0.03,0.000663256,4.993031707855607,4.271323368333469,-19.91320016262398,487
30/12/2014,2080.350098,-0.005750378,-0.002584227,0.0,-0.02,0.000658904,-0.0779688614297811,2.4599116972917727,-17.375319603902426,488
31/12/2014,2058.899902,-0.005422255,-0.007024054,0.01,-0.03,0.000646525,-7.202044574286447,-0.5288517648696143,-10.702126794485594,489
02/01/2015,2058.199951,0.009970895,0.003315753,-0.02,-0.05,0.000633138,-5.034680049524468,-0.5502391692612036,-6.217685914222329,490
05/01/2015,2020.579956,-0.017938141,-0.004296064,0.01,-0.08,0.000605369,-15.89645169968253,-5.183958648103271,4.494807137356929,491
06/01/2015,2002.609985,0.009384633,-0.003169534,0.0,-0.07,0.000583198,-16.5876247997885,-6.782210192090588,14.300221745054841,492
07/01/2015,2025.900024,0.020523315,0.003385865,0.0,-0.01,0.000580498,-3.2950701998593104,-3.0231790430791534,14.572112901834998,493
08/01/2015,2062.139893,0.006258438,0.003931986,0.0,0.07,0.000604471,9.883242866760611,1.8847019623060532,6.573571997380441,494
09/01/2015,2044.810059,-0.026292092,-0.00103632,-0.01,-0.05,0.000589512,0.8122172445071101,-0.5171150329824741,5.244239719890857,495
12/01/2015,2028.26001,0.000310126,-0.004794523,0.01,-0.06,0.000570746,-4.975204836995317,-2.521231778859601,7.698212778026573,496
13/01/2015,2023.030029,0.00551513,-0.002172408,0.0,-0.01,0.000567341,-5.060130224663453,-2.8598254315022587,9.898517571187767,497
14/01/2015,2011.27002,-0.003234512,-0.002151052,0.01,-0.05,0.000551807,-7.29342314977589,-3.972348377564458,13.2195923433992,498
15/01/2015,1992.670044,-0.003434809,-0.003351388,-0.01,-0.09,0.000527229,-11.062274099850356,-5.800801830368755,18.4810646128808,499
16/01/2015,2019.420044,0.022672075,0.004178378,0.0,0.06,0.000547114,1.541817266766202,-1.7319516015727459,15.207295744541852,500
20/01/2015,2022.550049,-0.011874247,0.002928215,0.0,-0.01,0.000543045,2.071213177844129,-1.1242070263763253,12.011875540321398,501
21/01/2015,2032.119995,0.003181672,0.002843028,0.0,0.05,0.00056029,4.570790785229519,0.21256210192086655,7.653646857012745,502
22/01/2015,2063.149902,0.010538098,0.00605818,0.0,0.03,0.000571017,13.390496190153272,4.064730214180599,-1.6721191189599267,503
23/01/2015,2051.820068,-0.020761244,-0.00040113,-0.01,-0.09,0.000545382,5.150386126768581,2.1404096874080096,-4.682095558320498,504
26/01/2015,2057.090088,0.008059983,0.00359365,0.01,0.02,0.000548556,5.190264084512364,2.5316109764821704,-7.340748666350692,505
27/01/2015,2029.550049,-0.015956323,-0.00404737,-0.01,0.0,0.000547749,-5.719836943658493,-1.2273452705780983,-2.8482569932702972,506
28/01/2015,2002.160034,-0.000107748,-0.007655207,0.0,-0.1,0.000516342,-12.943229629105645,-4.497678986755773,5.597293649079575,507
29/01/2015,2021.25,0.023030295,0.002990287,0.01,0.04,0.000531381,-2.2654977527370193,-1.549223363411329,6.313568038405265,508
30/01/2015,1994.98999,-0.02252665,-0.005128684,-0.01,-0.09,0.000500921,-10.263668501824668,-4.638071692985022,11.93916484724491,509
02/02/2015,2020.849976,0.025954429,0.002940439,0.0,0.0,0.000500991,1.777549665450124,-0.825814481361931,9.335800700432856,510
03/02/2015,2050.030029,0.001477031,0.006104059,0.0,0.11,0.000533638,10.911717443633506,2.924918953808401,1.3490022106077504,511
04/02/2015,2041.51001,-0.018595541,-0.00265255,-0.01,0.02,0.000542039,4.434471962422322,1.4943017095822597,-1.5911680422323116,512
05/02/2015,2062.52002,0.014447453,0.003952822,0.01,0.02,0.000546451,9.959651308281536,3.933765245884615,-7.617054104629233,513
06/02/2015,2055.469971,-0.013709579,-0.001834189,0.0,0.12,0.000580107,4.289751205521043,2.5607884651490167,-9.346016845001259,514
09/02/2015,2046.73999,-0.000829023,-0.002490725,-0.01,0.01,0.000585284,-0.05015952965254655,1.1494422820053387,-8.146415033343374,515
10/02/2015,2068.590088,0.014922756,0.003400933,0.0,0.05,0.000599305,7.2499263135650835,3.7370242467547996,-11.659317100153658,516
11/02/2015,2068.530029,-0.010704561,0.000678622,0.0,-0.01,0.000600434,4.813264542376601,3.262388840910262,-13.210192801619996,517
12/02/2015,2088.47998,0.009673506,0.004050665,0.01,-0.01,0.000598418,9.858826694917752,5.3483341107967135,-17.720685385741035,518
13/02/2015,2096.98999,-0.005569767,0.003328713,-0.01,0.03,0.000607585,9.409221129945308,5.743543596947347,-21.386362918738996,519
17/02/2015,2100.340088,-0.002477164,-0.002815095,0.01,0.12,0.000642377,7.38951341996335,5.444362897328574,-23.331513441373772,520
18/02/2015,2099.679932,-0.001911884,-0.000519341,0.0,-0.07,0.000621202,4.706290279975747,4.681298035162399,-23.35650568618712,521
19/02/2015,2097.449951,-0.000747749,0.001233911,0.0,0.04,0.000635244,2.394199853317332,3.8173881557672757,-21.933317383737176,522
20/02/2015,2110.300049,0.007188592,0.002290745,0.0,0.02,0.000642547,5.879499235544245,4.946476886296296,-22.866339732985125,523
23/02/2015,2109.659912,-0.006429873,-0.000413996,0.0,-0.07,0.000621384,3.706287157029692,4.248150150509446,-22.32447673950537,524
24/02/2015,2115.47998,0.00306211,0.001477479,0.0,-0.07,0.000596171,4.410880771353277,4.444639881695366,-22.290717629163282,525
25/02/2015,2113.860107,-0.003524495,-0.000685934,0.0,-0.03,0.000590007,2.4006295142353338,3.6865757714836036,-21.004771371915012,526
26/02/2015,2110.73999,-0.000710304,-0.000166233,0.01,0.07,0.000610788,0.5603806761569103,2.8357391750482748,-18.729412873023648,527
27/02/2015,2104.5,-0.001480276,-0.001336318,-0.01,-0.03,0.000601581,-1.7064095492287379,1.7012730281671793,-15.32173029562773,528
02/03/2015,2117.389893,0.009081223,0.000710225,0.0,0.08,0.000625463,3.159024633847366,3.099850524646172,-15.380904404828925,529
03/03/2015,2107.780029,-0.010663461,-0.002284639,0.0,0.04,0.000636081,-1.0972715774350945,1.5111362090656257,-12.772496618328205,530
04/03/2015,2098.530029,0.000150039,-0.001031245,-0.01,0.0,0.000637017,-3.8148477182899114,0.1659941829325362,-8.791654717105757,531
05/03/2015,2101.040039,0.005584583,0.000642298,0.01,-0.01,0.000630953,-1.706561812192831,0.45899616006590804,-6.626096744847018,532
06/03/2015,2071.26001,-0.015370026,-0.00313649,-0.01,0.13,0.000672253,-11.064384208129013,-3.320881984942389,1.117405478339606,533
09/03/2015,2079.429932,0.018118367,0.000882337,0.01,-0.04,0.000655733,-4.652948805419328,-1.884531486824926,3.885822796934008,534
10/03/2015,2044.160034,-0.020905751,-0.00299417,0.0,-0.06,0.000638286,-14.85859853694592,-6.057702300971414,12.686719032908513,535
11/03/2015,2040.23999,0.01504365,-0.000116453,0.01,-0.03,0.000628103,-11.21241369129757,-5.79049501335021,18.108637710855874,536
12/03/2015,2065.949951,0.01451912,0.00367475,0.0,-0.01,0.000627437,1.095044539135415,-1.8529380116815446,15.160655160038914,537
13/03/2015,2053.399902,-0.018676151,-0.001274334,0.0,0.03,0.000634579,-3.4533199739098563,-3.1900768852210604,15.42389824872771,538
16/03/2015,2081.189941,0.019608382,0.00026724,0.02,-0.03,0.000617132,6.961133017392967,0.6824376004315127,9.145202831766255,539
17/03/2015,2074.280029,-0.016853845,0.001264979,0.0,-0.04,0.000602044,2.3374513449289225,-0.26660609962254966,6.541145387214783,540
18/03/2015,2099.5,0.015478596,0.00244411,-0.02,-0.13,0.000571068,9.964957896619126,2.9192160378302106,-0.504596471574132,541
19/03/2015,2089.27002,-0.017031001,0.000749042,0.0,0.05,0.000584225,3.2333119310796974,1.2755665331014825,-2.462341869552347,542
20/03/2015,2108.100098,0.013885334,0.003033389,-0.02,-0.05,0.000571724,8.432233954053117,3.4698804664640193,-7.424695357141445,543
23/03/2015,2104.419922,-0.010758486,-0.001043536,0.02,-0.01,0.000565237,4.394763969368796,2.576123408156036,-9.243335918354205,544
24/03/2015,2091.5,-0.004393691,0.000120491,-0.01,-0.04,0.000554358,-1.3767980204211199,0.6391177321365831,-7.227420165796502,545
25/03/2015,2061.050049,-0.008419484,-0.00594058,0.02,0.05,0.000567906,-11.067849013613795,-3.2470158593805536,0.5934129884367394,546
26/03/2015,2056.149902,0.012181406,-0.000466404,-0.01,0.08,0.000590711,-9.011948342409141,-3.453657251958248,6.151704078887633,547
27/03/2015,2061.02002,0.004746062,0.001670991,0.01,-0.06,0.000571814,-4.3845928949394875,-2.413185345463262,8.123111628363858,548
30/03/2015,2086.23999,0.009868083,0.001949527,0.0,0.01,0.000571239,5.483594736706891,1.0409590727194882,3.6804759643764555,549
31/03/2015,2067.889893,-0.02103242,-0.002006464,-0.01,-0.02,0.000565708,-2.460969175529044,-1.3829229363705053,4.758522203534994,550
01/04/2015,2059.689941,0.004830403,0.001197766,0.0,-0.07,0.000544647,-4.373963450352221,-2.2350515693242414,6.897434084562974,551
02/04/2015,2066.959961,0.007495039,0.001692486,-0.01,0.05,0.000565276,-0.49263563356862505,-1.0469176231586061,6.343152094972993,552
06/04/2015,2080.620117,0.003079148,5.16e-05,0.01,0.0,0.000566352,4.224961577620888,0.7914665797361522,2.9096570970882567,553
07/04/2015,2076.330078,-0.008670719,-0.000174046,-0.01,-0.03,0.000558859,1.3866280517477207,0.15627838226919266,1.6793074276097286,554
08/04/2015,2081.899902,0.004744437,0.002439083,0.01,0.03,0.000566313,2.7810267011650467,0.8329715844856764,-0.26874768906964164,555
09/04/2015,2091.179932,0.001774948,0.002478956,0.0,0.05,0.000582792,4.947361134109997,1.8888538864248403,-3.327254936754798,556
10/04/2015,2102.060059,0.000745384,0.001014936,-0.01,-0.01,0.000580688,6.924949756073147,3.0127630256220073,-7.239441667205938,557
13/04/2015,2092.429932,-0.009784146,-0.003362086,0.01,-0.02,0.000572689,1.4065908373822822,1.4324017724188707,-7.213630732169349,558
14/04/2015,2095.840088,0.00621104,0.002580623,-0.01,-0.04,0.000561579,2.0744458915883115,1.6796210508668992,-7.608455572890762,559
15/04/2015,2106.629883,0.003518437,5.88e-05,0.0,0.01,0.000565114,4.979562261059073,2.818392794508327,-9.769625039441507,560
16/04/2015,2104.98999,-0.00592664,0.000603235,0.0,-0.01,0.000562062,2.7730771740389173,2.261107070194612,-10.281595143285813,561
17/04/2015,2081.179932,-0.010532801,-0.003008888,-0.01,-0.03,0.000553924,-6.087967883973761,-0.9977885635794337,-5.191415822891486,562
20/04/2015,2100.399902,0.020546376,0.001618282,0.02,0.03,0.000555797,2.348011410684194,1.5294312568680652,-6.009995976707614,563
21/04/2015,2097.290039,-0.010715736,0.000360368,0.0,0.02,0.000564863,0.5287199404556304,0.9495194747591995,-5.589196442404045,564
22/04/2015,2107.959961,0.006568085,0.001332776,0.0,0.07,0.000587839,3.9091206269704344,2.164569790414589,-7.3337472789598905,565
23/04/2015,2112.929932,-0.002729764,0.000564739,0.0,-0.03,0.000576295,4.262737417980588,2.515244941612764,-9.081239755327715,566
24/04/2015,2117.689941,-0.000104916,-0.002193374,0.0,-0.03,0.000566635,4.428494611987389,2.7958404489108943,-10.71389391840421,567
27/04/2015,2108.919922,-0.006394114,-0.0018756,-0.01,0.01,0.000570373,0.028990074657940568,1.3501080177970834,-9.392775975265067,568
28/04/2015,2114.76001,0.006910546,0.001606091,0.0,0.06,0.000590941,1.9660227164386015,1.911355515572268,-9.4474431761314,569
29/04/2015,2106.850098,-0.006509568,-0.001884526,-0.01,0.06,0.000612679,-1.3259555223744428,0.683697076126009,-7.437790577630949,570
30/04/2015,2085.51001,-0.006388571,-0.002667843,0.0,-0.01,0.000610322,-7.9973330149159665,-2.0692760583897325,-1.509733621104715,571
01/05/2015,2108.290039,0.021051909,0.004382649,0.0,0.07,0.000634719,2.2617876567223902,1.0368870739089289,-2.7346342039181764,572
04/05/2015,2114.48999,-0.007982253,5.05e-05,0.01,0.04,0.000642847,3.5745087711484302,1.6822700646703197,-4.626872910396287,573
05/05/2015,2089.459961,-0.014778133,-0.003999707,-0.01,0.03,0.000652718,-5.960337152567718,-1.6567673184135856,-0.32330307624215493,574
06/05/2015,2080.149902,0.007381659,-0.001936605,0.01,0.06,0.000668382,-7.07691110171163,-2.6134287786117056,4.14017924685777,575
07/05/2015,2088.0,0.008229539,0.000681017,-0.01,-0.07,0.000651309,-2.101241401141124,-1.30548793128537,4.935932716713523,576
08/05/2015,2116.100098,0.009684087,0.005028032,0.0,-0.02,0.000644559,7.965871732572396,2.370210310125458,-0.6597287057334142,577
11/05/2015,2105.330078,-0.018547462,-0.001889965,0.01,0.12,0.000679058,1.7205744883817715,0.7276815213595,-1.6526216727556857,578
12/05/2015,2099.120117,0.002139923,0.000439671,0.01,0.0,0.000678423,-0.9229373410789776,-0.1395237938104401,-0.8692081254871482,579
13/05/2015,2098.47998,0.002644683,0.000133973,-0.01,-0.01,0.00067942,-0.8286705607192744,-0.20210044458372067,-0.24263800935159452,580
14/05/2015,2121.100098,0.011084242,0.002712305,-0.01,-0.04,0.000667452,6.987592292853606,2.650676860988824,-4.579553441216376,581
15/05/2015,2122.72998,-0.010010873,0.000661399,0.01,-0.09,0.000637547,5.201688861902767,2.5230775033655846,-7.258164799753558,582
18/05/2015,2129.199951,0.002279534,-0.000840488,0.0,0.09,0.000667876,5.624449574601385,3.016439190444544,-9.8661751839104,583
19/05/2015,2127.830078,-0.003691323,-0.000259121,0.0,0.04,0.000681889,3.2930087164013457,2.468150166639134,-10.691033733672612,584
20/05/2015,2125.850098,-0.000287141,-0.001407393,0.0,-0.01,0.000676287,1.5353458109339044,1.9121338958093475,-10.314245648797169,585
21/05/2015,2130.820068,0.00326839,0.002213806,0.0,-0.07,0.00065584,2.6802205406229405,2.2943634088333056,-10.700102780586803,586
