,UNRATE,y,L_0y,L_1y,L_2y,L_3y,L_4y,L_5y,L_6y,L_7y,L_8y,L0_GS1,L1_GS1,L0_CPIAUCSL,L1_CPIAUCSL,L0_F1,L0_F2,L1_F1,L1_F2,OLD_AGE,L0_F3,L0_F4,L1_F3,L1_F4,L1_F5,L2_F2,L2_F3,L2_F4,L2_F5,L3_F2,L3_F3,L3_F4,L3_F5,L4_F1,L4_F2,L4_F3,L4_F4,L4_F5,L5_F1,L5_F2,L5_F5,L6_F1,L6_F2,L6_F5,L7_F1,L7_F2,L7_F5,L8_F1,L8_F3,L8_F5,L0_PCECC96,L0_PCDGx,L0_PCESVx,L0_PCNDx,L0_GPDIC1,L0_FPIx,L0_Y033RC1Q027SBEAx,L0_PNFIx,L0_PRFIx,L0_A014RE1Q156NBEA,L0_A823RL1Q225SBEA,L0_FGRECPTx,L0_SLCEx,L0_EXPGSC1,L0_IMPGSC1,L0_DPIC96,L0_OUTNFB,L0_OUTBS,L0_OUTMS,L0_INDPRO,L0_IPFINAL,L0_IPCONGD,L0_IPMAT,L0_IPDMAT,L0_IPNMAT,L0_IPDCONGD,L0_IPB51110SQ,L0_IPNCONGD,L0_IPBUSEQ,L0_IPB51220SQ,L0_PAYEMS,L0_USPRIV,L0_MANEMP,L0_SRVPRD,L0_USGOOD,L0_DMANEMP,L0_NDMANEMP,L0_USCONS,L0_USEHS,L0_USFIRE,L0_USINFO,L0_USPBS,L0_USLAH,L0_USSERV,L0_USMINE,L0_USTPU,L0_USGOVT,L0_USTRADE,L0_USWTRADE,L0_CES9092000001
120,0.0334,0.003478928,0.005040243,0.007766947,-0.004689416,-0.009145487,0.000665008,0.003622513,0.010868625,0.001968529,0.007381497,-0.3566,-0.1934,0.001674542,-0.001529263,0.133907950125466,0.267693665065605,0.363515178276848,0.492714637885958,2,0.189797382028171,-0.330216897747226,0.02261443278627,-0.13102092852004,-0.20871069435956,-0.0407298916857509,-0.377201355331495,-0.108753772363563,0.0749912768286851,-0.195565596479146,0.345588890388688,-0.0562952424254128,0.188204608991573,0.320598496009924,-0.130781475837222,0.448686073363168,-0.0986038115170434,-0.0182693812143184,0.324867168581202,-0.286200410308265,-0.107313448282433,-0.0923270810021945,0.0012198332380202,-0.127435788205792,0.116487899588815,-0.0370061222618131,0.0277275788950601,0.258518370957978,-0.345957169871607,0.194331845163585,0.004973525,0.01524467,0.004317901,0.001658649,0.019606159,0.001173766,0.015109477,-0.008654686,0.033180244,0.0,-5.2,0.001770293,0.00576917,0.023394293,0.027752186,0.004074279,0.007357563,0.006044674,0.019828236,0.014058725,0.013201014,0.015882958,0.016325469,0.029674746,0.016860247,0.044009128,0.069646364,0.006212853,0.016377365,0.006672854,-3.69e-05,-0.000653491,-0.003070695,0.001546965,-0.006058741,-0.006398357,0.001902857,-0.01473644,0.010181657,-0.004271338,-0.00373274,0.003015371,0.000144401,-0.001962547,-0.018885454,-0.001214912,0.00294826,-0.001834984,-0.001813959,-0.003981316
121,0.2333,0.011899437,0.003478928,0.005040243,0.007766947,-0.004689416,-0.009145487,0.000665008,0.003622513,0.010868625,0.001968529,-1.02,-0.3566,0.000669082,0.001674542,0.342855706364607,0.247268096580443,0.133907950125466,0.267693665065605,3,0.106345096729002,-0.0382694540625585,0.189797382028171,-0.330216897747226,-0.0756248099086005,0.492714637885958,0.02261443278627,-0.13102092852004,-0.20871069435956,-0.0407298916857509,-0.377201355331495,-0.108753772363563,0.0749912768286851,0.740192757628768,-0.195565596479146,0.345588890388688,-0.0562952424254128,0.188204608991573,0.320598496009924,-0.130781475837222,-0.0182693812143184,0.324867168581202,-0.286200410308265,-0.107313448282433,-0.0923270810021945,0.0012198332380202,-0.127435788205792,0.116487899588815,0.174614481228605,0.0277275788950601,-0.000500523,-0.016451686,0.005924148,-0.008650482,0.034844616,0.004298316,-0.004645886,-0.000574566,0.019529438,0.5,-9.6,0.004952604,0.007042056,0.022260757,0.021851152,0.008279037,0.003001948,0.003775615,0.006864109,0.002352199,0.00203879,0.004021872,0.0024632,0.008354684,0.005680045,0.016581985,0.028087412,-0.000387244,0.00046387,-0.00311953,0.000126168,-0.00041608,-0.003414245,0.001936161,-0.006811754,-0.007692851,0.002920421,-0.016171712,0.009823312,-0.001580942,-0.005249356,0.003841508,0.005220624,-0.001415428,-0.025748457,-0.002644905,0.002742699,-0.003095246,-0.002226595,0.002145751
122,0.2667,0.010785164,0.011899437,0.003478928,0.005040243,0.007766947,-0.004689416,-0.009145487,0.000665008,0.003622513,0.010868625,-0.51,-1.02,-0.001508254,0.000669082,0.282470434943617,0.416096314438235,0.342855706364607,0.247268096580443,4,-0.116388943017235,-0.0768748701420583,0.106345096729002,-0.0382694540625585,0.114409079671751,0.267693665065605,0.189797382028171,-0.330216897747226,-0.0756248099086005,0.492714637885958,0.02261443278627,-0.13102092852004,-0.20871069435956,0.899604939295069,-0.0407298916857509,-0.377201355331495,-0.108753772363563,0.0749912768286851,0.740192757628768,-0.195565596479146,0.188204608991573,0.320598496009924,-0.130781475837222,-0.0182693812143184,0.324867168581202,-0.286200410308265,-0.107313448282433,-0.0923270810021945,0.381883985555794,-0.127435788205792,0.018550268,0.038511483,0.016235593,0.014758073,-0.018645985,0.01087362,-0.007845638,-0.003919115,0.055605795,0.0,1.5,0.00430318,0.012798442,0.017906472,0.007237714,0.019925165,0.013708662,0.015270831,0.005611646,-0.00111351,-0.007234502,-0.007783781,0.002971992,0.011065006,0.003179965,-0.014163362,-0.027790767,-0.005516678,-0.000516487,-0.030284307,0.000212296,-0.000602136,-0.007952764,0.00230376,-0.007880779,-0.011651391,-0.002530533,-0.006096501,0.00786871,-0.001378994,-0.007799775,0.004627353,0.007085122,-0.004969836,-0.017857664,-0.001656628,0.004126738,-0.000410655,-0.003450306,0.00404906
123,0.2333,0.009834205,0.010785164,0.011899437,0.003478928,0.005040243,0.007766947,-0.004689416,-0.009145487,0.000665008,0.003622513,-0.1367,-0.51,0.000908388,-0.001508254,0.0112606938751561,0.180212171994449,0.282470434943617,0.416096314438235,5,0.179039759791465,-0.291420317646732,-0.116388943017235,-0.0768748701420583,-0.128067451192411,0.247268096580443,0.106345096729002,-0.0382694540625585,0.114409079671751,0.267693665065605,0.189797382028171,-0.330216897747226,-0.0756248099086005,0.363515178276848,0.492714637885958,0.02261443278627,-0.13102092852004,-0.20871069435956,0.899604939295069,-0.0407298916857509,0.0749912768286851,0.740192757628768,-0.195565596479146,0.188204608991573,0.320598496009924,-0.130781475837222,-0.0182693812143184,0.324867168581202,-0.250638685869062,-0.107313448282433,0.006765457,0.00691864,0.007748566,0.004201818,0.055011818,0.032310021,0.056171138,0.031827932,0.033616347,0.4,-1.0,0.007234147,-0.001465035,0.000477944,0.016305752,0.009867503,0.012352218,0.012546944,0.022861669,0.017647508,0.020258661,0.021453916,0.015985579,0.027389597,0.009625452,0.061452888,0.098358043,0.007460287,0.030029938,0.010459644,0.002583929,0.002521348,0.000376372,0.003701986,-0.001776497,-0.000935325,0.0022875,-0.007800126,0.005959261,0.003265637,-0.000505293,0.011140819,0.004518221,0.001738298,-0.013846056,0.000180856,0.00288395,0.001716856,-0.004752211,0.005398644
124,0.0333,0.010377613,0.009834205,0.010785164,0.011899437,0.003478928,0.005040243,0.007766947,-0.004689416,-0.009145487,0.000665008,-0.8033,-0.1367,-5.76e-05,0.000908388,0.14537918501033,0.250681408170558,0.0112606938751561,0.180212171994449,6,0.0118499796547229,-0.0113899578194506,0.179039759791465,-0.291420317646732,-0.115600925346833,0.416096314438235,-0.116388943017235,-0.0768748701420583,-0.128067451192411,0.247268096580443,0.106345096729002,-0.0382694540625585,0.114409079671751,0.133907950125466,0.267693665065605,0.189797382028171,-0.330216897747226,-0.0756248099086005,0.363515178276848,0.492714637885958,-0.20871069435956,0.899604939295069,-0.0407298916857509,0.0749912768286851,0.740192757628768,-0.195565596479146,0.188204608991573,0.320598496009924,0.448686073363168,-0.0182693812143184,0.010662221,0.021096945,0.010526992,0.005946799,0.007917637,0.011408579,0.022443153,0.015180923,0.000371964,0.3,5.7,0.001110522,0.00043014,0.020985939,0.015640298,0.004628399,0.010633152,0.010846462,0.012059227,0.007663836,0.009606869,0.010315806,0.005817099,0.012714185,0.000580934,0.019773813,0.040801048,0.006936316,0.012687022,-0.020128676,0.00242729,0.001915535,-0.002558129,0.003910964,-0.003396153,-0.004421229,0.000145833,-0.004141394,0.008400476,0.003255023,-0.000505549,0.00785221,0.007884493,0.005039793,-0.018928011,-0.002489647,0.004876633,-0.001828643,-0.007081852,0.006726383
125,-0.2666,0.001672603,0.010377613,0.009834205,0.010785164,0.011899437,0.003478928,0.005040243,0.007766947,-0.004689416,-0.009145487,0.1466,-0.8033,0.001116255,-5.76e-05,-0.0696030704067014,0.195921963939274,0.14537918501033,0.250681408170558,7,-0.0649673670184233,-0.260705065345292,0.0118499796547229,-0.0113899578194506,0.0670046164618589,0.180212171994449,0.179039759791465,-0.291420317646732,-0.115600925346833,0.416096314438235,-0.116388943017235,-0.0768748701420583,-0.128067451192411,0.342855706364607,0.247268096580443,0.106345096729002,-0.0382694540625585,0.114409079671751,0.133907950125466,0.267693665065605,-0.0756248099086005,0.363515178276848,0.492714637885958,-0.20871069435956,0.899604939295069,-0.0407298916857509,0.0749912768286851,0.740192757628768,0.345588890388688,0.188204608991573,0.011848407,0.019636441,0.011066048,0.009988375,0.030054703,0.028817479,0.036119022,0.025863164,0.037436954,0.3,0.3,0.016763514,-0.000754871,0.005028931,0.023656797,0.004544125,0.012372754,0.011907426,0.008984711,0.010506471,0.012155274,0.012492023,0.010451564,0.013966557,0.001706153,0.026261907,0.024913728,0.007600404,0.012826775,0.053311871,0.003770212,0.004490988,-0.001689177,0.004694449,0.000120952,-0.002722737,-0.000194458,0.007326579,0.006896293,0.005771876,0.0051699,0.011917586,0.009079973,0.008135835,-0.003927251,0.000664514,0.00031837,0.001247168,-0.002729062,0.002858227
126,-0.2334,0.005807301,0.001672603,0.010377613,0.009834205,0.010785164,0.011899437,0.003478928,0.005040243,0.007766947,-0.004689416,-0.1566,0.1466,-0.001471675,0.001116255,-0.0423612373714207,0.0752277347757703,-0.0696030704067014,0.195921963939274,8,0.0102497840651398,-0.182028246071066,-0.0649673670184233,-0.260705065345292,-0.0504202003224234,0.250681408170558,0.0118499796547229,-0.0113899578194506,0.0670046164618589,0.180212171994449,0.179039759791465,-0.291420317646732,-0.115600925346833,0.282470434943617,0.416096314438235,-0.116388943017235,-0.0768748701420583,-0.128067451192411,0.342855706364607,0.247268096580443,0.114409079671751,0.133907950125466,0.267693665065605,-0.0756248099086005,0.363515178276848,0.492714637885958,-0.20871069435956,0.899604939295069,-0.377201355331495,0.0749912768286851,0.003826888,0.009622924,0.003817484,0.001031039,0.023302299,0.007457235,0.018762876,0.009884063,0.00064063,0.5,-12.5,-0.003781409,0.003504825,0.002271544,0.021420422,0.003734384,0.000193766,-0.000650007,0.010227401,0.00882047,0.00772755,0.007035503,0.008799595,0.019936079,0.005457332,0.023704839,0.022911175,0.001000141,0.01339237,-0.006071028,0.00585317,0.00647192,0.002244984,0.006127733,0.004765862,0.001849576,0.002815819,0.015633169,0.007698476,0.00634092,0.001131293,0.013574604,0.003518619,0.011542024,-0.007405612,0.004864648,0.00287841,0.006367437,-0.001443534,0.004047678
127,-0.0666,0.004761792,0.005807301,0.001672603,0.010377613,0.009834205,0.010785164,0.011899437,0.003478928,0.005040243,0.007766947,-0.0267,-0.1566,-5.29e-05,-0.001471675,-0.0143182243291195,0.0759082677181707,-0.0423612373714207,0.0752277347757703,9,0.0249436465138938,-0.0244522674459219,0.0102497840651398,-0.182028246071066,0.199625111813305,0.195921963939274,-0.0649673670184233,-0.260705065345292,-0.0504202003224234,0.250681408170558,0.0118499796547229,-0.0113899578194506,0.0670046164618589,0.0112606938751561,0.180212171994449,0.179039759791465,-0.291420317646732,-0.115600925346833,0.282470434943617,0.416096314438235,-0.128067451192411,0.342855706364607,0.247268096580443,0.114409079671751,0.133907950125466,0.267693665065605,-0.0756248099086005,0.363515178276848,0.02261443278627,-0.20871069435956,0.009054982,0.031911876,0.005036063,0.007940029,0.005736757,0.017825226,0.039243957,0.019462084,0.013253455,0.4,-4.1,0.026511706,0.008044781,0.01191121,0.020449387,0.003088975,0.005427779,0.006201733,0.002640157,0.002275253,-0.001139512,-0.002452049,0.004264921,0.010618287,0.001395313,0.00482059,0.007438128,-0.005109671,0.006663895,-0.011700282,0.005387996,0.005964567,-0.002205204,0.006660082,0.000330959,-0.003904933,0.000242362,0.010546143,0.010245606,0.008541724,0.003010539,0.011357436,0.011238984,0.005759721,-0.007960341,0.003793936,0.002606373,0.004168583,0.002197577,0.004925016
128,-0.2667,0.013509468,0.004761792,0.005807301,0.001672603,0.010377613,0.009834205,0.010785164,0.011899437,0.003478928,0.005040243,0.0433,-0.0267,-0.00258057,-5.29e-05,-0.0323221389005977,0.186631379337789,-0.0143182243291195,0.0759082677181707,10,-0.204714439084202,-0.0218022367572237,0.0249436465138938,-0.0244522674459219,0.214122706476289,0.0752277347757703,0.0102497840651398,-0.182028246071066,0.199625111813305,0.195921963939274,-0.0649673670184233,-0.260705065345292,-0.0504202003224234,0.14537918501033,0.250681408170558,0.0118499796547229,-0.0113899578194506,0.0670046164618589,0.0112606938751561,0.180212171994449,-0.115600925346833,0.282470434943617,0.416096314438235,-0.128067451192411,0.342855706364607,0.247268096580443,0.114409079671751,0.133907950125466,0.189797382028171,-0.0756248099086005,0.011068024,0.011070567,0.011544751,0.009838602,-0.00681473,0.015585977,0.011423556,0.008026036,0.036801198,0.1,-1.5,0.001635083,0.005220086,-0.002675144,0.0130843,0.000870829,0.010265259,0.004808707,0.001276324,0.003917152,0.003468822,0.006769862,0.003863323,0.010599052,-0.001168036,-0.007837417,-0.02340246,0.012059983,-0.004335943,0.045790367,0.006291475,0.006609136,-0.000616735,0.007290195,0.002298627,-0.000506064,-0.00077579,0.01460799,0.011402202,0.010390989,0.003500904,0.010481308,0.008253337,0.001606795,-0.012566087,0.005731017,0.004754935,0.006589395,0.004058086,0.004011594
129,-0.1667,0.009655399,0.013509468,0.004761792,0.005807301,0.001672603,0.010377613,0.009834205,0.010785164,0.011899437,0.003478928,0.1034,0.0433,0.003639054,-0.00258057,-0.28059491996282,0.21021982947934,-0.0323221389005977,0.186631379337789,11,0.0640433458646219,-0.0773638101798078,-0.204714439084202,-0.0218022367572237,0.0846039890892878,0.0759082677181707,0.0249436465138938,-0.0244522674459219,0.214122706476289,0.0752277347757703,0.0102497840651398,-0.182028246071066,0.199625111813305,-0.0696030704067014,0.195921963939274,-0.0649673670184233,-0.260705065345292,-0.0504202003224234,0.14537918501033,0.250681408170558,0.0670046164618589,0.0112606938751561,0.180212171994449,-0.115600925346833,0.282470434943617,0.416096314438235,-0.128067451192411,0.342855706364607,0.106345096729002,0.114409079671751,0.008740238,0.023775151,0.006453944,0.006912774,0.05121286,0.039375395,0.053649609,0.035434492,0.050102308,0.2,0.7,0.034950301,0.004861208,0.031723751,0.039387659,0.006925525,0.013331234,0.017077936,0.015959848,0.015060795,0.014145214,0.008186391,0.017171039,0.029649132,0.006035867,0.042313935,0.060462774,-0.004276513,0.035632701,0.004062161,0.006945737,0.008051637,0.00286163,0.0070813,0.006402221,0.005284158,-0.000630772,0.018424823,0.008380752,0.010819904,0.00510425,0.014866333,0.010854548,0.000152901,0.008060447,0.005787139,0.001574142,0.006231752,0.005529381,0.004217074
130,-0.0666,0.013459472,0.009655399,0.013509468,0.004761792,0.005807301,0.001672603,0.010377613,0.009834205,0.010785164,0.011899437,0.3833,0.1034,-0.003243861,0.003639054,-0.239953550919389,0.013298637262533,-0.28059491996282,0.21021982947934,12,-0.114152277744971,-0.158095453828033,0.0640433458646219,-0.0773638101798078,0.0799914319891826,0.186631379337789,-0.204714439084202,-0.0218022367572237,0.0846039890892878,0.0759082677181707,0.0249436465138938,-0.0244522674459219,0.214122706476289,-0.0423612373714207,0.0752277347757703,0.0102497840651398,-0.182028246071066,0.199625111813305,-0.0696030704067014,0.195921963939274,-0.0504202003224234,0.14537918501033,0.250681408170558,0.0670046164618589,0.0112606938751561,0.180212171994449,-0.115600925346833,0.282470434943617,-0.116388943017235,-0.128067451192411,0.011373047,0.02354722,0.008202494,0.013259397,0.037382364,0.011744512,0.02795541,0.010528172,0.014975145,0.6,-13.3,-0.004710731,0.004136042,0.009757602,0.023029812,0.00658186,0.009094997,0.011619544,0.01015278,0.012321957,0.009603271,0.012828802,0.014649468,0.023658679,0.005524232,0.023328739,0.038953926,0.008878677,0.009154738,0.016342052,0.007671823,0.008286147,0.004375937,0.008101527,0.005946561,0.007391218,0.0,0.011715849,0.008969857,0.009354252,0.008285486,0.011735968,0.009702791,0.001603972,0.003006014,0.008765071,0.004672822,0.008932295,0.00758742,0.001917695
131,-0.3667,0.005828136,0.013459472,0.009655399,0.013509468,0.004761792,0.005807301,0.001672603,0.010377613,0.009834205,0.010785164,1.2233,0.3833,0.000653056,-0.003243861,-0.457488894307238,-0.0521885794101011,-0.239953550919389,0.013298637262533,13,0.0615534831850646,-0.169632532262729,-0.114152277744971,-0.158095453828033,0.0155179261672258,0.21021982947934,0.0640433458646219,-0.0773638101798078,0.0799914319891826,0.186631379337789,-0.204714439084202,-0.0218022367572237,0.0846039890892878,-0.0143182243291195,0.0759082677181707,0.0249436465138938,-0.0244522674459219,0.214122706476289,-0.0423612373714207,0.0752277347757703,0.199625111813305,-0.0696030704067014,0.195921963939274,-0.0504202003224234,0.14537918501033,0.250681408170558,0.0670046164618589,0.0112606938751561,0.179039759791465,-0.115600925346833,0.007750585,0.010720411,0.00710734,0.007867843,0.048009559,0.020008996,0.005997934,0.015449386,0.031935395,1.1,-1.7,0.030016861,0.011334808,0.033196944,0.036582415,0.01002084,0.016945854,0.016216662,0.021257989,0.01795024,0.013529195,0.01501349,0.022312076,0.037660176,0.015297868,0.022983337,0.012276458,0.012011443,0.015209033,-0.03124118,0.009194711,0.010100095,0.005732933,0.009122326,0.009485594,0.008262727,0.002036463,0.024933973,0.011132912,0.003130788,0.007239715,0.017294539,0.008914372,0.007754334,-0.011572356,0.009778814,0.004754976,0.011250119,0.009502234,0.006975819
132,-0.2,0.01139013,0.005828136,0.013459472,0.009655399,0.013509468,0.004761792,0.005807301,0.001672603,0.010377613,0.009834205,0.4667,1.2233,0.003556799,0.000653056,-0.296150524195329,-0.0830395529377701,-0.457488894307238,-0.0521885794101011,14,0.133875459524435,0.0120926121303338,0.0615534831850646,-0.169632532262729,-0.0227099532487677,0.013298637262533,-0.114152277744971,-0.158095453828033,0.0155179261672258,0.21021982947934,0.0640433458646219,-0.0773638101798078,0.0799914319891826,-0.0323221389005977,0.186631379337789,-0.204714439084202,-0.0218022367572237,0.0846039890892878,-0.0143182243291195,0.0759082677181707,0.214122706476289,-0.0423612373714207,0.0752277347757703,0.199625111813305,-0.0696030704067014,0.195921963939274,-0.0504202003224234,0.14537918501033,0.0118499796547229,0.0670046164618589,0.00759622,0.010506487,0.00664901,0.008569465,-0.016470429,0.00824911,0.025621754,0.016949791,-0.014808129,0.7,10.0,0.002644942,0.011687437,0.036741361,0.02773239,0.005814638,0.006016305,0.005931491,0.012840851,0.012690596,0.00947882,0.0080421,0.017019742,0.026360156,0.010453054,0.021097108,0.012239913,0.003140996,0.021992495,0.001550677,0.008751337,0.009884055,0.006207979,0.009028996,0.007634965,0.00845719,0.002902058,0.013760931,0.012426379,-0.002118227,0.006944895,0.018354652,0.006601123,0.010396357,-0.003041056,0.01149488,0.003163219,0.011859788,0.010770287,0.009757603
133,-0.3667,0.003541284,0.01139013,0.005828136,0.013459472,0.009655399,0.013509468,0.004761792,0.005807301,0.001672603,0.010377613,0.9967,0.4667,-0.003417216,0.003556799,-0.420018043925146,-0.0572982098065265,-0.296150524195329,-0.0830395529377701,15,-0.178140310202659,-0.150117002051668,0.133875459524435,0.0120926121303338,0.0966960980831282,-0.0521885794101011,0.0615534831850646,-0.169632532262729,-0.0227099532487677,0.013298637262533,-0.114152277744971,-0.158095453828033,0.0155179261672258,-0.28059491996282,0.21021982947934,0.0640433458646219,-0.0773638101798078,0.0799914319891826,-0.0323221389005977,0.186631379337789,0.0846039890892878,-0.0143182243291195,0.0759082677181707,0.214122706476289,-0.0423612373714207,0.0752277347757703,0.199625111813305,-0.0696030704067014,-0.0649673670184233,-0.0504202003224234,0.010753243,0.034587465,0.005911922,0.01057203,0.040317078,0.023870056,0.058425738,0.03827133,-0.015516099,1.0,-10.1,0.012456463,0.00365512,0.022824039,0.027747512,0.014247459,0.014655711,0.014204412,0.022031683,0.02053935,0.019735151,0.013393626,0.022948996,0.038545929,0.010795049,0.022787264,0.01730214,0.00983673,0.037018551,-0.019329816,0.007930393,0.008989465,0.006324884,0.008140315,0.007085331,0.009458035,0.001688976,0.011207125,0.009448889,-0.00541222,0.01146872,0.015895091,0.008255846,0.011105,-0.005599455,0.010810452,0.002671422,0.011366215,0.010983135,0.005708307
134,-0.1666,0.002978967,0.003541284,0.01139013,0.005828136,0.013459472,0.009655399,0.013509468,0.004761792,0.005807301,0.001672603,0.13,0.9967,0.001514105,-0.003417216,-0.182999993035658,-0.213819224432612,-0.420018043925146,-0.0572982098065265,16,0.0591554078684996,0.0341673692154981,-0.178140310202659,-0.150117002051668,-0.000621049111574,-0.0830395529377701,0.133875459524435,0.0120926121303338,0.0966960980831282,-0.0521885794101011,0.0615534831850646,-0.169632532262729,-0.0227099532487677,-0.239953550919389,0.013298637262533,-0.114152277744971,-0.158095453828033,0.0155179261672258,-0.28059491996282,0.21021982947934,0.0799914319891826,-0.0323221389005977,0.186631379337789,0.0846039890892878,-0.0143182243291195,0.0759082677181707,0.214122706476289,-0.0423612373714207,0.0102497840651398,0.199625111813305,0.002485748,-0.020871049,0.006872504,0.00361222,0.010446552,0.020959087,0.049773906,0.036288503,-0.023060737,0.8,-1.1,0.011599388,0.007767813,0.019085242,0.021704757,0.008512131,0.005487675,0.003073398,0.007475588,0.010210376,0.008434216,0.005068745,0.012901236,0.02238761,0.006624407,0.006050331,0.010334758,0.004707589,0.019225656,0.021591973,0.007488202,0.008532592,0.004703068,0.008334664,0.00407162,0.007438107,0.000626621,0.003516528,0.010067154,-0.003786596,0.010863821,0.015226708,0.015860501,0.008340462,-0.008200917,0.008612879,0.002269407,0.007684717,0.011785612,0.005030929
135,0.2,0.008470797,0.002978967,0.003541284,0.01139013,0.005828136,0.013459472,0.009655399,0.013509468,0.004761792,0.005807301,-0.7567,0.13,0.000823618,0.001514105,0.175234320813817,0.0006907605443913,-0.182999993035658,-0.213819224432612,17,0.0039456478349829,0.23038871235986,0.0591554078684996,0.0341673692154981,0.157985298822695,-0.0572982098065265,-0.178140310202659,-0.150117002051668,-0.000621049111574,-0.0830395529377701,0.133875459524435,0.0120926121303338,0.0966960980831282,-0.457488894307238,-0.0521885794101011,0.0615534831850646,-0.169632532262729,-0.0227099532487677,-0.239953550919389,0.013298637262533,0.0155179261672258,-0.28059491996282,0.21021982947934,0.0799914319891826,-0.0323221389005977,0.186631379337789,0.0846039890892878,-0.0143182243291195,0.0249436465138938,0.214122706476289,0.008728499,0.01016429,0.009889058,0.004915807,-0.020988861,-0.000673162,-0.001576986,0.009529191,-0.031358464,0.4,-1.3,0.015314729,0.007851675,0.013928333,0.009452436,0.002831467,0.003226411,0.002740194,-0.001078871,0.003171688,0.003856211,-0.000613125,0.003634092,0.007473937,-0.006836319,-0.009484236,-0.012120437,0.002752204,0.017809828,0.014419861,0.003711796,0.004225503,-0.000115859,0.004520938,0.000432177,0.002509977,-0.004055821,0.00344059,0.007615877,-0.001070607,0.009689335,0.006302732,0.008442107,0.004766286,-0.009307202,0.003836996,0.001132775,0.00383233,0.005995847,-0.001434831
136,0.0,0.006767261,0.008470797,0.002978967,0.003541284,0.01139013,0.005828136,0.013459472,0.009655399,0.013509468,0.004761792,-0.3167,-0.7567,-0.003113433,0.000823618,-0.069876197272284,0.111351405441909,0.175234320813817,0.0006907605443913,18,-0.133902833431298,0.0897730226905886,0.0039456478349829,0.23038871235986,0.144181889152734,-0.213819224432612,0.0591554078684996,0.0341673692154981,0.157985298822695,-0.0572982098065265,-0.178140310202659,-0.150117002051668,-0.000621049111574,-0.296150524195329,-0.0830395529377701,0.133875459524435,0.0120926121303338,0.0966960980831282,-0.457488894307238,-0.0521885794101011,-0.0227099532487677,-0.239953550919389,0.013298637262533,0.0155179261672258,-0.28059491996282,0.21021982947934,0.0799914319891826,-0.0323221389005977,-0.204714439084202,0.0846039890892878,0.009021521,0.027849594,0.007276023,0.003549622,-0.00597851,0.013868147,0.001817476,0.006354116,0.036332506,0.1,-3.2,0.000774471,0.000968604,0.042365878,0.003429713,0.009120927,0.011347206,0.010662043,0.005557517,0.00912001,0.012171643,0.009136201,0.005795037,0.01737709,-0.014957986,0.004469371,-0.007003889,0.010888138,0.022604282,0.034651875,0.004213916,0.005053257,-0.001526731,0.005037046,0.000863794,0.000803145,-0.005044396,0.009495545,0.006688158,0.00286861,0.006913932,0.011792134,0.008781856,0.006344135,-0.005730727,0.003081406,-1.72e-05,0.003219521,0.003971182,-0.004172661
137,-0.1,0.007461561,0.006767261,0.008470797,0.002978967,0.003541284,0.01139013,0.005828136,0.013459472,0.009655399,0.013509468,-0.21,-0.3167,0.00040825,-0.003113433,-0.0593373561638155,0.0528920687639615,-0.069876197272284,0.111351405441909,19,0.0241312139786574,0.0491860148150707,-0.133902833431298,0.0897730226905886,0.137732862587436,0.0006907605443913,0.0039456478349829,0.23038871235986,0.144181889152734,-0.213819224432612,0.0591554078684996,0.0341673692154981,0.157985298822695,-0.420018043925146,-0.0572982098065265,-0.178140310202659,-0.150117002051668,-0.000621049111574,-0.296150524195329,-0.0830395529377701,0.0966960980831282,-0.457488894307238,-0.0521885794101011,-0.0227099532487677,-0.239953550919389,0.013298637262533,0.0155179261672258,-0.28059491996282,0.0640433458646219,0.0799914319891826,0.006951462,0.017204863,0.005544261,0.00513527,0.024531245,0.019246756,0.027936905,0.019203364,0.019241101,0.2,-12.9,0.0075494,0.005220359,0.014173643,0.012699733,0.005827268,0.008049712,0.008740785,0.009553046,0.008542529,0.003995882,0.001159063,0.012013503,0.030634957,-0.006213249,0.009589076,-0.003141352,-0.002032257,0.016511406,-0.010173818,0.004633506,0.005220335,-0.000948131,0.005331225,0.001782812,0.002149259,-0.005656625,0.011463777,0.008125089,0.005036564,0.008720479,0.011832942,0.002742362,0.00536465,-0.005238304,0.004019545,0.001662538,0.002120706,0.002554717,0.000216255
